timestamp,mode,model,transport,total_ms,server_ms,preprocess_ms,inference_ms,postprocess_ms,network_ms
1781017024.950229,local,detect,local,50.48158399999636,0,0,50.48158399999636,0,0
1781017025.00948,local,detect,local,46.50999999999783,0,0,46.50999999999783,0,0
1781017025.070336,local,detect,local,47.71545899999552,0,0,47.71545899999552,0,0
1781017025.130616,local,detect,local,47.542666999994765,0,0,47.542666999994765,0,0
1781017025.190001,local,detect,local,46.63266699999724,0,0,46.63266699999724,0,0
1781017025.253131,local,detect,local,50.39225000000158,0,0,50.39225000000158,0,0
1781017025.318629,local,detect,local,52.6959169999941,0,0,52.6959169999941,0,0
1781017025.379641,local,detect,local,48.25650000000081,0,0,48.25650000000081,0,0
1781017025.438452,local,detect,local,48.13858300000362,0,0,48.13858300000362,0,0
1781017025.503289,local,detect,local,52.0586250000008,0,0,52.0586250000008,0,0
1781017025.564439,local,detect,local,48.41737499999965,0,0,48.41737499999965,0,0
1781017025.626743,local,detect,local,49.59866699999793,0,0,49.59866699999793,0,0
1781017025.6908522,local,detect,local,51.3597089999962,0,0,51.3597089999962,0,0
1781017025.755688,local,detect,local,52.10970799999615,0,0,52.10970799999615,0,0
1781017025.816065,local,detect,local,47.64679200000188,0,0,47.64679200000188,0,0
1781017025.878421,local,detect,local,49.588874999997756,0,0,49.588874999997756,0,0
1781017025.9388402,local,detect,local,47.69041600000179,0,0,47.69041600000179,0,0
1781017026.001992,local,detect,local,50.39187500000253,0,0,50.39187500000253,0,0
1781017026.0600882,local,detect,local,45.304957999995565,0,0,45.304957999995565,0,0
1781017026.1214678,local,detect,local,48.659000000000674,0,0,48.659000000000674,0,0
1781017026.185834,local,detect,local,51.54712499999903,0,0,51.54712499999903,0,0
1781017026.245394,local,detect,local,46.79429200000129,0,0,46.79429200000129,0,0
1781017026.3051279,local,detect,local,46.75824999999634,0,0,46.75824999999634,0,0
1781017026.367411,local,detect,local,49.546332999995,0,0,49.546332999995,0,0
1781017026.427496,local,detect,local,47.080042000004596,0,0,47.080042000004596,0,0
1781017026.495779,local,detect,local,55.55999999999983,0,0,55.55999999999983,0,0
1781017026.557069,local,detect,local,50.260000000001526,0,0,50.260000000001526,0,0
1781017026.6232681,local,detect,local,53.4671250000045,0,0,53.4671250000045,0,0
1781017026.688889,local,detect,local,52.91533400000503,0,0,52.91533400000503,0,0
1781017026.75684,local,detect,local,55.06283300000092,0,0,55.06283300000092,0,0
1781017026.8182242,local,detect,local,48.915958000002036,0,0,48.915958000002036,0,0
1781017026.884476,local,detect,local,53.52691699999923,0,0,53.52691699999923,0,0
1781017026.948747,local,detect,local,51.11708300000117,0,0,51.11708300000117,0,0
1781017027.014681,local,detect,local,53.155583999995315,0,0,53.155583999995315,0,0
1781017027.076412,local,detect,local,49.02791700000364,0,0,49.02791700000364,0,0
1781017027.140654,local,detect,local,51.31749999999613,0,0,51.31749999999613,0,0
1781017027.200521,local,detect,local,47.104333000000054,0,0,47.104333000000054,0,0
1781017027.263792,local,detect,local,50.52791600000006,0,0,50.52791600000006,0,0
1781017027.3232331,local,detect,local,46.617790999995634,0,0,46.617790999995634,0,0
1781017027.38717,local,detect,local,51.20045799999673,0,0,51.20045799999673,0,0
1781017027.4483032,local,detect,local,49.67925000000406,0,0,49.67925000000406,0,0
1781017027.51148,local,detect,local,50.37595900000014,0,0,50.37595900000014,0,0
1781017027.572799,local,detect,local,48.60162500000342,0,0,48.60162500000342,0,0
1781017027.633114,local,detect,local,47.54883399999699,0,0,47.54883399999699,0,0
1781017027.69254,local,detect,local,46.694707999996865,0,0,46.694707999996865,0,0
1781017027.7553458,local,detect,local,50.036708000000374,0,0,50.036708000000374,0,0
1781017027.8201191,local,detect,local,51.98108399999768,0,0,51.98108399999768,0,0
1781017027.88219,local,detect,local,49.29079200000075,0,0,49.29079200000075,0,0
1781017027.945162,local,detect,local,50.163458000000105,0,0,50.163458000000105,0,0
1781017028.010559,local,detect,local,52.65016599999939,0,0,52.65016599999939,0,0
1781017028.071231,local,detect,local,47.90037499999755,0,0,47.90037499999755,0,0
1781017028.134511,local,detect,local,50.49187499999874,0,0,50.49187499999874,0,0
1781017028.196817,local,detect,local,49.56141599999597,0,0,49.56141599999597,0,0
1781017028.2639518,local,detect,local,54.38224999999619,0,0,54.38224999999619,0,0
1781017028.325758,local,detect,local,49.07199999999534,0,0,49.07199999999534,0,0
1781017028.388326,local,detect,local,49.637167000000204,0,0,49.637167000000204,0,0
1781017028.450367,local,detect,local,49.29554200000297,0,0,49.29554200000297,0,0
1781017028.512618,local,detect,local,49.492499999999495,0,0,49.492499999999495,0,0
1781017028.5722299,local,detect,local,46.86987499999873,0,0,46.86987499999873,0,0
1781017028.631789,local,detect,local,46.85733299999839,0,0,46.85733299999839,0,0
1781017028.695893,local,detect,local,51.28337500000413,0,0,51.28337500000413,0,0
1781017028.755722,local,detect,local,47.08066700000302,0,0,47.08066700000302,0,0
1781017031.0790458,local,seg,local,342.44666600000073,0,0,342.44666600000073,0,0
1781017031.425733,local,seg,local,331.0442089999981,0,0,331.0442089999981,0,0
1781017031.765795,local,seg,local,325.3473749999998,0,0,325.3473749999998,0,0
1781017032.120311,local,seg,local,338.53945899999616,0,0,338.53945899999616,0,0
1781017032.474559,local,seg,local,338.1804170000038,0,0,338.1804170000038,0,0
1781017032.822012,local,seg,local,331.6683750000067,0,0,331.6683750000067,0,0
1781017033.1771069,local,seg,local,340.20945900000754,0,0,340.20945900000754,0,0
1781017033.530825,local,seg,local,337.5467090000086,0,0,337.5467090000086,0,0
1781017033.891007,local,seg,local,342.7777499999962,0,0,342.7777499999962,0,0
1781017034.251529,local,seg,local,343.2571670000044,0,0,343.2571670000044,0,0
1781017034.614746,local,seg,local,347.3912090000084,0,0,347.3912090000084,0,0
1781017035.143425,local,seg,local,510.6817910000103,0,0,510.6817910000103,0,0
1781017035.584957,local,seg,local,427.70720800000106,0,0,427.70720800000106,0,0
1781017035.962504,local,seg,local,362.87916700000267,0,0,362.87916700000267,0,0
1781017036.308355,local,seg,local,330.47595799999385,0,0,330.47595799999385,0,0
1781017036.6780732,local,seg,local,351.40229199998885,0,0,351.40229199998885,0,0
1781017037.010536,local,seg,local,316.2022079999929,0,0,316.2022079999929,0,0
1781017037.3608909,local,seg,local,334.27287499999636,0,0,334.27287499999636,0,0
1781017037.750668,local,seg,local,372.2653749999978,0,0,372.2653749999978,0,0
1781017038.108106,local,seg,local,341.03558300000714,0,0,341.03558300000714,0,0
1781017038.454988,local,seg,local,331.32587499999033,0,0,331.32587499999033,0,0
1781017038.803808,local,seg,local,333.28462500000455,0,0,333.28462500000455,0,0
1781017039.142546,local,seg,local,324.15549999998916,0,0,324.15549999998916,0,0
1781017039.5030441,local,seg,local,344.2867500000091,0,0,344.2867500000091,0,0
1781017039.857997,local,seg,local,338.92195800000025,0,0,338.92195800000025,0,0
1781017040.20387,local,seg,local,329.7139169999923,0,0,329.7139169999923,0,0
1781017040.5755541,local,seg,local,356.903250000002,0,0,356.903250000002,0,0
1781017040.96384,local,seg,local,371.91683399998965,0,0,371.91683399998965,0,0
1781017041.33058,local,seg,local,349.88041600000486,0,0,349.88041600000486,0,0
1781017041.694209,local,seg,local,346.57475000000204,0,0,346.57475000000204,0,0
1781017042.0588942,local,seg,local,348.2032499999974,0,0,348.2032499999974,0,0
1781017042.511073,local,seg,local,434.9709170000011,0,0,434.9709170000011,0,0
1781017042.852577,local,seg,local,325.4548329999949,0,0,325.4548329999949,0,0
1781017043.205301,local,seg,local,338.1327079999892,0,0,338.1327079999892,0,0
1781017043.552671,local,seg,local,331.58283400000244,0,0,331.58283400000244,0,0
1781017043.923357,local,seg,local,352.272708000001,0,0,352.272708000001,0,0
1781017044.2597592,local,seg,local,320.32608299999765,0,0,320.32608299999765,0,0
